Tiempo;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
23/08/2023 8:00;0;18;1;0;32;12,2;1,5;29,3;19,4;48,7;0,9;18,2
23/08/2023 9:00;0;41;2;0;324;0;0;0;0;0;0;20,5
23/08/2023 10:00;27,3;8;2;0;212;36,1;0,2;3;6,4;9,4;0;21,1
23/08/2023 11:00;21,1;4;2,7;0;197;33,1;0,4;1,9;4;5,9;0,3;21,6
23/08/2023 12:00;20,6;5;2,5;0;172;31,6;0,2;1,7;3,3;5,1;0,3;22,3
23/08/2023 13:00;14,8;5;2,6;0;185;31,2;0,1;1,7;3,2;4,9;0,3;22,5
23/08/2023 14:00;15,3;0;2,7;0;174;30,6;0,1;1,5;2,7;4,1;0,3;23,2
23/08/2023 15:00;13;3;2,6;0;138;31,5;0,2;1,3;2,7;4;0,4;21,6
23/08/2023 16:00;12,8;7;2,8;0;193;29,8;0,2;1,6;3,7;5,3;0,4;21,3
23/08/2023 17:00;9,3;6;2,8;0;182;28,8;0,2;1,7;5;6,7;0,5;19,5
23/08/2023 18:00;6,8;6;2,5;0;155;25,7;0,3;1,6;8,4;10;0,5;17,6
23/08/2023 19:00;6;6;2;0;156;22,2;0,3;0,7;11;11,7;0,5;16,2
23/08/2023 20:00;0;7;2,1;0;230;23,5;0,3;0,7;10,3;11;0,5;15,6
23/08/2023 21:00;0;8;2,7;0;162;20,4;0,3;0,8;10,1;11;0,5;15,3
23/08/2023 22:00;0;6;2,4;0;151;24,1;0,2;0,6;8;8,6;0,5;14,6
23/08/2023 23:00;0;7;2,2;0;151;22,2;0,2;0,6;8,5;9,1;0,5;14,6
24/08/2023 0:00;0;5;2,3;0;149;25,3;0,2;0,4;6,2;6,6;0,6;14,5
24/08/2023 1:00;10,2;4;1,9;0;155;24,5;0,1;0,3;4,4;4,8;0,6;13,6
24/08/2023 2:00;8,6;6;0,6;0;341;18,1;0,1;0,4;5,8;6,3;0,7;12,1
24/08/2023 3:00;0;13;0,3;0;302;12,3;0,2;0,7;9,4;10;0,6;11,4
24/08/2023 4:00;9;9;1,5;0;354;13,2;0,2;0,6;9;9,6;1,2;12,5
24/08/2023 5:00;10,9;10;1,5;0;59;13,5;0,2;0,5;9,6;10,2;1,6;12,7
24/08/2023 6:00;0;11;3;0;109;15,6;0,2;2;11,7;13,6;1,1;13,2
24/08/2023 7:00;11;11;2,1;0;106;15,6;0,3;3,6;12,4;15,9;0,8;14,6
24/08/2023 8:00;14;9;2,8;0;95;21,4;0,3;4,4;6,4;10,8;0,8;17,3
24/08/2023 9:00;24,3;13;2,5;0;130;20,5;0,3;2,8;5,5;8,3;0,9;16,6
24/08/2023 10:00;19,9;7;1,2;0;259;24,4;0,2;2,8;5,1;7,9;0,9;17,8
24/08/2023 11:00;14,4;7;1,9;0;120;26,1;0,2;2,3;3,9;6,2;0,9;19,9
24/08/2023 12:00;12,3;6;3,6;0;136;25,3;0,1;1,3;2;3,3;0,9;20,6
24/08/2023 13:00;15,7;8;3,6;0;144;23,5;0,2;1,8;2,6;4,4;0,9;21,3
24/08/2023 14:00;11,6;4;3,9;0;162;23,8;0,2;1,7;3;4,7;0,9;19,6
24/08/2023 15:00;14,9;3;3,5;0;150;24,1;0,2;2;3;4,9;1;21,1
24/08/2023 16:00;10,9;5;3,4;0;137;22,1;0,2;2;4,4;6,4;1;18,5
24/08/2023 17:00;7,9;3;2,7;0;129;23,4;0,2;2;4,4;6,4;1;18,4
24/08/2023 18:00;5,7;3;2,4;0;141;20,4;0,3;1,8;7,6;9,4;1;16,3
24/08/2023 19:00;5;5;1,7;0;178;22,6;0,3;0,7;7,9;8,6;0,9;14,8
24/08/2023 20:00;0;9;2,1;0;166;14,4;0,3;0,8;11,7;12,5;1;13,7
24/08/2023 21:00;0;10;2;0;184;16;0,3;1,1;11,8;12,9;1;14,3
24/08/2023 22:00;8,6;8;0,9;0;200;20,1;0,3;0,5;8,6;9,1;0,9;14,4
24/08/2023 23:00;9;9;0,1;0;327;16,7;0,3;0,5;9;9,5;0,9;13,6
25/08/2023 0:00;0;9;0,8;0;140;20;0,2;0,5;7,3;7,8;0,9;13,5
25/08/2023 1:00;0;15;0,8;0;96;14;0,2;0,5;9,9;10,4;0,8;12,4
25/08/2023 2:00;0;11;0,4;0;249;9,8;0,3;1,1;10,9;12;0,8;11,2
25/08/2023 3:00;12;12;1,3;0;250;1,4;0,4;4,6;15,9;20,5;0,8;11,7
25/08/2023 4:00;12,5;10;0,8;0;346;0,4;0,4;10,9;16,6;27,5;0,9;11,6
25/08/2023 5:00;15,3;13;0,2;0;64;1,4;0,4;9,8;16,8;26,7;1;11,7
25/08/2023 6:00;26,6;22;0,8;0;356;4,2;0,4;4,1;14,5;18,7;0,9;12,2
25/08/2023 7:00;18,8;15;2;0;29;5,7;0,4;7,5;15,7;23,2;0,9;13,5
25/08/2023 8:00;21,4;13;1,5;0;355;18,6;0,4;7;10,1;17,1;0,9;18,3
25/08/2023 9:00;24,8;11;2;0;107;23,1;0,4;6,3;7,7;14;1;19,6
25/08/2023 10:00;25,9;11;3,3;0;122;26,3;0,2;2,7;3,9;6,6;0,9;19,7
25/08/2023 11:00;30,2;7;3,1;0;196;28,6;0,2;1,8;3,7;5,5;0,8;19,4
25/08/2023 12:00;22,3;4;3,2;0;176;28,7;0,2;1,4;3,2;4,6;0,9;20
25/08/2023 13:00;16,9;5;3,2;0;163;29,5;0,2;1,3;2,7;4;0,9;20,1
25/08/2023 14:00;17,1;6;3,5;0;178;28,8;0,2;1,5;2,8;4,3;0,9;20,9
25/08/2023 15:00;13,1;5;3,3;0;161;26,8;0,2;1,5;3,3;4,8;0,9;20
25/08/2023 16:00;9,2;7;1,8;0;153;26,6;0,2;1,5;4,5;6;0,8;19
25/08/2023 17:00;6,6;6;1,3;0;119;23,5;0,3;2,4;7,5;9,9;0,9;18,5
25/08/2023 18:00;7;7;2,9;0;138;22,1;0,3;1,5;7,4;8,9;0,9;17,2
25/08/2023 19:00;0;7;2,1;0;171;20,6;0,3;0,7;7,6;8,3;0,9;15,7
25/08/2023 20:00;0;10;2,4;0;155;14,7;0,4;1,2;11,8;13;0,9;14,4
25/08/2023 21:00;0;9;1,5;0;140;5,4;0,5;3,9;18,8;22,7;0,8;12,9
25/08/2023 22:00;0;16;1,9;0;159;4,4;0,5;4;19,6;23,6;0,8;12,2
25/08/2023 23:00;0;12;0,6;0;296;1;0,8;16;20,2;36,2;0,7;10,5
26/08/2023 0:00;0;15;0,8;0;323;0,8;1;37;20,2;57,2;0,9;9,5
26/08/2023 1:00;20;20;0,5;0;247;0,6;1;47,6;18,6;66,2;0,8;9,2
26/08/2023 2:00;15;15;1,4;0;303;0,6;1,1;59,1;16,1;75,2;0,9;8,8
26/08/2023 3:00;27,4;22;1,2;0;284;0,5;1;45,9;14,7;60,6;0,8;8,4
26/08/2023 4:00;30,6;24;1,2;0;314;0,9;1,1;68;15,4;83,4;0,8;8,2
26/08/2023 5:00;31,7;23;1;0;290;0,5;0,8;51,4;12,6;64;0,6;7,6
26/08/2023 6:00;0;30;0,6;0;322;0,8;0,8;57,5;12,1;69,6;0,6;7,2
26/08/2023 7:00;28;28;0,7;0;1;1,3;1,1;72,1;13,2;85,3;0,7;9
26/08/2023 8:00;36,6;25;2,4;0;42;7,5;0,9;38,9;20,6;59,6;1;15,1
26/08/2023 9:00;56,5;17;2,1;0;27;21;0,6;14,5;16,8;31,3;0,9;17,6
26/08/2023 10:00;51,7;17;0,3;0;113;29,4;0,4;7,1;12,1;19,2;0,7;19,6
26/08/2023 11:00;41,2;11;3;0;181;31,1;0,2;1,3;3,5;4,8;0,5;20,7
26/08/2023 12:00;34,9;6;3,4;0;174;34;0,2;1,1;2,6;3,7;0,5;21,8
26/08/2023 13:00;30,9;2;3,6;0;169;35,3;0,2;1,2;2,7;3,8;0,4;22,3
26/08/2023 14:00;22;1;3,4;0;182;38,4;0,2;1;2,2;3,2;0,4;22,5
26/08/2023 15:00;16,4;2;2,9;0;164;39,5;0,2;1,1;2,6;3,7;0,3;22,5
26/08/2023 16:00;12,5;2;3,2;0;160;39,3;0,2;1,3;3,5;4,8;0,3;22,4
26/08/2023 17:00;10;0;3;0;167;37,7;0,2;1,5;5,1;6,6;0,3;21,1
26/08/2023 18:00;7,6;2;3;0;160;35,4;0,2;0,9;5,8;6,7;0,4;18,1
26/08/2023 19:00;6;6;1,9;0;156;31;0,3;0,3;8,2;8,5;0,5;15,4
26/08/2023 20:00;0;13;1;0;293;14,9;0,5;2,5;20,1;22,6;0,6;13,6
26/08/2023 21:00;0;8;0,2;0;322;16,7;0,4;1,4;16;17,4;0,5;12,1
26/08/2023 22:00;0;7;0,5;0;349;11,3;0,5;1;18,4;19,4;0,5;11,1
26/08/2023 23:00;0;10;0,3;0;258;8,5;0,5;0,8;19,6;20,4;0,7;10,6
27/08/2023 0:00;0;10;1,9;0;353;1,2;0,8;16,7;23,2;39,9;0,6;10,3
27/08/2023 1:00;0;18;1,5;0;344;0,8;0,7;14,8;22,5;37,4;0,7;10
27/08/2023 2:00;17,9;17;1,1;0;307;0,8;0,8;20,6;20,2;40,8;0,8;9,3
27/08/2023 3:00;18,3;16;1,3;0;300;0,7;0,9;27,9;18,4;46,3;0,7;8,6
27/08/2023 4:00;28;16;2;0;36;5,1;0,5;12,6;15,8;28,3;0,7;9,7
27/08/2023 5:00;20,5;8;0,9;0;279;4,3;0,4;8,8;15,4;24,2;0,6;9,4
27/08/2023 6:00;21,2;15;0,4;0;323;0,7;0,5;11,2;16,6;27,8;0,4;7,9
27/08/2023 7:00;17,3;17;1,3;0;322;3,1;0,7;22,4;16,4;38,8;1,5;10,6
27/08/2023 8:00;27,9;25;1,5;0;74;13,2;0,6;17,1;15,5;32,6;3,9;16,7
27/08/2023 9:00;31;21;0,4;0;311;22,6;0,6;12,5;16,1;28,6;2;18,8
27/08/2023 10:00;43,7;18;1,1;0;17;35,7;0,4;5,2;11,1;16,3;1,1;19,8
27/08/2023 11:00;44,4;7;2,6;0;153;36,7;0,2;1,2;3,6;4,7;0,7;21,4
27/08/2023 12:00;31,5;6;3,6;0;147;36,2;0,2;0,8;2,2;3;0,7;22,1
27/08/2023 13:00;22,5;6;3,4;0;187;37,2;0,2;0,9;1,9;2,8;0,6;22,5
27/08/2023 14:00;23,5;5;3,4;0;201;37,3;0,2;0,9;2;2,9;0,7;23,1
27/08/2023 15:00;17,5;5;3,2;0;187;36,3;0,2;0,9;2,1;3;0,7;22,5
27/08/2023 16:00;12,9;8;2,1;0;205;36,6;0,2;1,1;2,7;3,7;0,8;21,7
27/08/2023 17:00;15;6;3,1;0;291;38,9;0,2;1,1;4;5;1,4;21,2
27/08/2023 18:00;12;12;2,7;0;315;25,5;0,4;1,5;11,4;12,9;1,7;17,4
27/08/2023 19:00;0;17;2,2;0;130;25,4;0,3;0,6;9,5;10,1;1,3;15,9
27/08/2023 20:00;9,4;5;1,1;0;181;24,4;0,3;0,4;9,5;9,9;0,9;15,3
27/08/2023 21:00;7,1;5;2,2;0;149;26;0,3;0,3;8,9;9,2;0,8;15
27/08/2023 22:00;8;8;2,5;0;127;26,6;0,2;0,4;7,4;7,7;0,8;14,7
27/08/2023 23:00;4,7;0;1,5;0;119;28,5;0,2;0,3;4,9;5,1;0,9;14,6
28/08/2023 0:00;4,5;0;1,1;0;7;24,7;0,2;0,3;5,8;6,1;1;12,6
28/08/2023 1:00;0;12;1,4;0;8;16,2;0,3;0,4;9,4;9,8;0,8;10,6
28/08/2023 2:00;0;9;0,6;0;267;11,6;0,4;0,7;11,5;12,2;0,6;9,9
28/08/2023 3:00;0;12;1,1;0;151;21;0,2;0,7;8,2;8,9;0,5;10,6
28/08/2023 4:00;8,1;8;2,4;0;138;27,3;0,2;0,3;3,9;4,2;0,5;11,9
28/08/2023 5:00;11,2;5;1,9;0;127;22,7;0,2;0,4;6,4;6,7;0,5;11,7
28/08/2023 6:00;8,5;6;2,9;0;104;18;0,3;1,9;11,8;13,7;0,6;12,2
28/08/2023 7:00;10;10;2,5;0;91;14,1;0,6;8,3;17,3;25,6;0,7;13,7
28/08/2023 8:00;16;16;0,8;0;106;19;0,7;12,5;14,9;27,4;0,8;17,1
28/08/2023 9:00;24,8;16;1,9;0;197;0;0;0;0;0;0;18,4
28/08/2023 10:00;17,9;7;1,8;0;216;0;0;0;0;0;0;19,5
28/08/2023 11:00;24,8;6;2,6;0;207;33,7;0,3;1,6;3,5;5,1;0,8;19,3
28/08/2023 12:00;18,2;7;2,9;0;198;32,3;0,3;1,6;3,7;5,2;0,4;18,8
28/08/2023 13:00;13;5;2,7;0;204;29,6;0,3;1,9;4,6;6,5;0,7;18,6
28/08/2023 14:00;17;4;2,2;0;188;32,3;0,2;1,3;3,1;4,3;0,8;19,8
28/08/2023 15:00;12,4;11;2,6;0;196;32,3;0,2;1,5;3,2;4,7;0,8;20,7
28/08/2023 16:00;15,4;7;2,9;0;182;31;0,2;1;3,2;4,2;0,8;20
28/08/2023 17:00;10,9;4;2,6;0;137;27,9;0,3;1,4;5,8;7,3;0,9;18,5
28/08/2023 18:00;13,5;6;1,6;0;191;27,2;0,3;0,9;6;6,9;0,9;17,2
28/08/2023 19:00;9,5;9;1,9;0;139;23,9;0,4;0,4;7,5;7,9;0,9;15,6
28/08/2023 20:00;12,3;12;2,1;0;163;25,8;0,3;0,3;4,8;5,1;0,9;15,2
28/08/2023 21:00;10,2;8;2,2;0;142;23,7;0,3;0,4;5,7;6,1;0,9;14,7
28/08/2023 22:00;0;14;2,2;0;139;23,5;0,3;0,4;6,2;6,6;0,9;14,7
28/08/2023 23:00;0;10;1,3;0;129;22,2;0,3;0,3;6,3;6,6;0,9;14,1
29/08/2023 0:00;9;9;1;0;346;13,5;0,3;0,4;9,2;9,6;0,8;12,5
29/08/2023 1:00;0;9;1,6;0;1;6,3;0,3;1,1;14,6;15,7;0,8;10,9
29/08/2023 2:00;0;12;1,6;0;63;8,2;0,2;0,8;11,9;12,7;1,2;10,3
29/08/2023 3:00;0;12;2,2;0;81;8,7;0,2;0,8;11,6;12,4;1,5;11,4
29/08/2023 4:00;9,1;7;0,8;0;82;8,7;0,2;0,7;10,4;11,1;1;11,7
29/08/2023 5:00;8,5;7;0,3;0;246;4,1;0,2;4,9;12,5;17,4;0,6;9,9
29/08/2023 6:00;10,8;9;0,4;0;329;1,4;0,5;22,1;17,8;39,9;0,6;10,3
29/08/2023 7:00;19,3;12;1,4;0;0;2,4;0,8;39,6;18,4;58;1,1;12,7
29/08/2023 8:00;23,5;18;2,8;0;41;10,6;0,8;27,9;20;47,9;1,1;17
29/08/2023 9:00;35,1;21;1,8;0;79;25,8;0,4;6;8,7;14,7;0,6;18,9
29/08/2023 10:00;28,6;6;3,2;0;136;27,1;0,2;2,9;6;8,9;0,5;19,5
29/08/2023 11:00;24;3;3,5;0;125;29;0,2;1,8;3,5;5,3;0,4;19,8
29/08/2023 12:00;22;4;3,8;0;152;27,9;0,2;1,4;3,1;4,6;0,4;19,8
29/08/2023 13:00;17,6;7;3,3;0;170;27,5;0,2;1,8;3,7;5,5;0,5;20,2
29/08/2023 14:00;18,9;5;3,2;0;143;28,3;0,2;1,5;3,1;4,6;0,5;21
29/08/2023 15:00;14;6;3,4;0;153;28,3;0,2;1,9;3;4,9;0,5;21,5
29/08/2023 16:00;10,2;5;2,7;0;153;26,4;0,2;1,7;3,3;5;0,5;21
29/08/2023 17:00;9;3;3;0;119;24,6;0,2;2,1;4;6,2;0,5;20,5
29/08/2023 18:00;6,6;3;3;0;113;21,9;0,3;2,3;7,3;9,6;0,5;18,8
29/08/2023 19:00;0;9;2,6;0;130;14,2;0,5;2,8;13,1;15,8;0,6;16,5
29/08/2023 20:00;0;9;1,9;0;151;15,7;0,4;1,4;10,9;12,3;0,7;15,3
29/08/2023 21:00;0;10;1,6;0;182;16,2;0,3;0,6;9,4;10;0,6;14,2
29/08/2023 22:00;12;12;2,7;0;167;20,1;0,2;0,6;5,8;6,4;0,5;14,6
29/08/2023 23:00;7,9;7;3,2;0;118;20,6;0,2;0,6;5,3;5,9;0,5;14,2
30/08/2023 0:00;7,1;5;1,7;0;123;17,1;0,2;0,8;7,3;8,1;0,4;13,6
30/08/2023 1:00;11;11;2,2;0;152;20;0,2;0,4;5,1;5,5;0,6;13,8
30/08/2023 2:00;8,4;7;1,8;0;142;24,3;0,2;0,3;2,3;2,5;0,6;14,3
30/08/2023 3:00;10;5;0,7;0;323;11,8;0,3;0,5;9,9;10,4;1;13,7
30/08/2023 4:00;9,4;8;0,9;0;338;9,7;0,2;0,5;9,4;9,9;0,9;12,9
30/08/2023 5:00;12;12;1,6;0;129;13,9;0,2;0,8;8,2;9;0,8;13,5
30/08/2023 6:00;11,7;10;1,7;0;320;2,3;0,4;10,8;17,1;27,8;0,9;13,5
30/08/2023 7:00;13,2;13;1,8;0;93;11,8;0,4;4,6;10,9;15,5;0,8;14,1
30/08/2023 8:00;20,6;9;1,6;0;317;7,2;0,9;20,4;17,8;38,2;1;15,6
30/08/2023 9:00;21;19;2,2;0;227;14,3;0,6;9,9;12,3;22,1;1;16,7
30/08/2023 10:00;15,2;11;2,2;0;196;21;0,3;2,9;5,3;8,2;0,8;17,5
30/08/2023 11:00;11;8;2,9;0;189;23,1;0,3;2,1;4,4;6,4;0,7;18,1
30/08/2023 12:00;8,2;7;3,2;0;209;22,9;0,3;2,1;4,1;6,3;0,7;18,5
30/08/2023 13:00;6,8;4;3,9;0;208;23,7;0,3;2,5;3,7;6,2;0,8;19,3
30/08/2023 14:00;5,4;3;4,1;0;187;23,9;0,3;2;3;5;0,8;19,8
30/08/2023 15:00;14;1;3,6;0;189;25,2;0,3;1,9;3;4,9;0,8;20,2
30/08/2023 16:00;10,4;0;3,5;0;182;26,1;0,3;1,8;3,3;5,1;0,8;19,9
30/08/2023 17:00;7,6;1;3,1;0;194;28,3;0,3;1,6;3,6;5,1;0,7;18,9
30/08/2023 18:00;6,9;5;2,5;0;189;27,5;0,3;1,3;6;7,3;0,6;17,4
30/08/2023 19:00;0;11;2,3;0;167;19,4;0,4;0,8;10,8;11,6;0,6;14,9
30/08/2023 20:00;0;11;3,2;0;148;24,4;0,3;0,7;6,3;6,9;0,6;14,5
30/08/2023 21:00;0;8;3,2;0;144;25,3;0,3;0,5;4,8;5,3;0,6;14,2
30/08/2023 22:00;0;8;2,8;0;134;23;0,3;0,7;6,4;7,1;0,6;13,8
30/08/2023 23:00;0;11;1,2;0;123;17,7;0,4;0,6;10;10,6;0,6;12,9
31/08/2023 0:00;0;10;0,5;0;349;9,7;0,4;1,3;12;13,3;0,6;10,3
31/08/2023 1:00;0;12;2,1;0;129;17,9;0,3;1,2;8,8;10;0,6;12,6
31/08/2023 2:00;10;10;2;0;102;27,3;0,2;0,2;3,2;3,5;0,6;13,7
31/08/2023 3:00;9;6;2,5;0;138;28,9;0,1;0,2;1,8;2,1;0,6;13,9
31/08/2023 4:00;7,7;7;0,6;0;250;26,1;0,1;0,2;2,6;2,8;0,6;12,1
31/08/2023 5:00;0;9;1,1;0;52;13,3;0,3;0,6;9,1;9,6;0,7;10,8
31/08/2023 6:00;0;15;2,1;0;115;20;0,2;0,9;10,3;11,2;0,7;12,9
31/08/2023 7:00;0;9;2,7;0;93;20,8;0,3;2,4;9,1;11,5;0,7;14,3
31/08/2023 8:00;11;11;2,1;0;99;27,4;0,4;3,7;7,7;11,4;0,7;17
31/08/2023 9:00;13,5;9;1,2;0;134;29,4;0,3;2,9;5,5;8,3;0,8;19,3
31/08/2023 10:00;27;8;2,2;0;154;30,1;0,2;2,4;4,2;6,6;0,7;20,7
31/08/2023 11:00;25,7;8;2,3;0;215;30,2;0,2;1,7;3,5;5,3;0,8;19,9
31/08/2023 12:00;18,8;11;3,2;0;208;30,3;0,2;1,7;3,5;5,2;0,8;20,4
31/08/2023 13:00;14,5;7;3,4;0;205;31,8;0,2;1,5;3,1;4,6;0,8;20,8
31/08/2023 14:00;19,9;5;3,5;0;197;30;0,2;1,5;3,2;4,7;0,9;20,7
31/08/2023 15:00;15,2;7;3,1;0;191;30,7;0,2;1,4;3,1;4,6;0,8;20,7
31/08/2023 16:00;15,9;5;2,7;0;170;30,5;0,2;1,2;3;4,2;0,8;19,8
31/08/2023 17:00;11,6;2;3,1;0;169;26,8;0,2;1,5;4,2;5,7;0,8;18,9
31/08/2023 18:00;10,6;8;2,5;0;179;24,6;0,3;1,3;6,4;7,6;0,9;17,9
31/08/2023 19:00;15,1;9;2,6;0;153;23,1;0,3;0,7;7,9;8,6;0,9;16
31/08/2023 20:00;11;11;1,9;0;165;21,3;0,3;0,5;8,3;8,8;0,8;14,5
31/08/2023 21:00;0;12;1,5;0;165;17,9;0,3;0,5;9,3;9,8;0,8;13,5
31/08/2023 22:00;0;12;1,8;0;136;19,7;0,3;0,6;9,1;9,7;0,8;13,4
31/08/2023 23:00;0;11;0,7;0;238;10,2;0,5;3,6;15,4;19;0,8;13,2
1/09/2023 0:00;0;12;1,1;0;136;12,2;0,4;0,9;13;13,9;0,8;12,2
1/09/2023 1:00;0;13;0,8;0;338;6,6;0,4;2,5;13,6;16,1;0,6;11,1
1/09/2023 2:00;0;18;1,7;0;21;6;0,5;6,4;13,6;20,1;0,7;10,9
1/09/2023 3:00;16;16;1,1;0;360;12,3;0,3;0,8;7,1;7,9;0,6;10,6
1/09/2023 4:00;12,7;9;0;0;196;5,5;0,3;0,8;9,9;10,7;0,5;9,2
1/09/2023 5:00;17,1;10;1,8;0;58;2;0,3;1,8;14,5;16,3;0,6;10
1/09/2023 6:00;21,4;10;2,1;0;71;0,9;0,4;13,2;18,9;32;0,7;11,1
1/09/2023 7:00;23,1;16;0,6;0;12;2,3;1,1;48,8;20;68,9;1;12,4
1/09/2023 8:00;31,2;31;2;0;12;7,9;1,2;41,4;23,6;65;1,5;17,8
1/09/2023 9:00;41,2;34;0,9;0;182;23,8;0,5;8;10,1;18,2;0,7;19,3
1/09/2023 10:00;30,5;11;2,4;0;192;28,9;0,3;2,2;4,7;6,9;0,6;20,1
1/09/2023 11:00;36,4;6;2,2;0;199;29,7;0,2;1,9;3,9;5,7;0,6;20,6
1/09/2023 12:00;28,2;8;2,2;0;211;29,1;0,3;1,8;4,7;6,6;0,5;19,6
1/09/2023 13:00;19,9;9;1,8;0;178;28,9;0,3;2,3;5,2;7,5;0,6;20,4
1/09/2023 14:00;14,8;12;2,7;0;200;29,6;0,2;1,8;3,9;5,7;0,6;21,3
1/09/2023 15:00;11,2;6;2;0;208;31,2;0,2;1,6;3,7;5,3;0,6;21,6
1/09/2023 16:00;13,8;4;2,3;0;206;30,4;0,2;1,9;3,8;5,7;0,5;22,3
1/09/2023 17:00;10,6;6;2,2;0;155;29,8;0,2;1,3;4,9;6,2;0,6;20,2
1/09/2023 18:00;8;8;1,8;0;144;25,5;0,3;1,1;7,2;8,3;0,6;18,7
1/09/2023 19:00;0;11;1,8;0;156;19,9;0,4;0,8;10,8;11,6;0,7;16,5
1/09/2023 20:00;0;13;0,8;0;20;9,6;0,6;2,7;17,9;20,7;0,8;13,6
1/09/2023 21:00;0;10;1,8;0;136;14,3;0,6;1,5;15,8;17,2;0,9;14,5
1/09/2023 22:00;17,3;15;1,9;0;157;23,8;0,3;0,4;6,8;7,2;0,7;14,8
1/09/2023 23:00;12,5;7;2,2;0;124;19,8;0,3;0,7;9,1;9,8;0,7;15,2
2/09/2023 0:00;16,5;5;1,9;0;157;22,7;0,3;0,4;6,6;7;0,7;15
2/09/2023 1:00;19,7;5;0,9;0;133;20,7;0,2;0,4;5,4;5,7;0,7;13,9
2/09/2023 2:00;15;15;1,4;0;309;5,2;0,4;3,3;15,4;18,7;0,8;11,6
2/09/2023 3:00;12;12;0,7;0;294;0,5;0,5;13,1;17,4;30,6;0,9;10,4
2/09/2023 4:00;0;14;0,9;0;7;0,8;0,7;27,6;16,3;43,9;0,8;9,4
2/09/2023 5:00;0;19;0,7;0;238;0,9;0,9;37;15,6;52,5;0,8;9
2/09/2023 6:00;0;15;0,6;0;50;0,6;0,8;41,3;15,1;56,5;0,8;8,8
2/09/2023 7:00;21,3;17;1,2;0;14;2,1;0,7;29,1;18,4;47,4;0,8;11,2
2/09/2023 8:00;38,2;20;1,5;0;325;6,2;0,8;30,4;18,9;49,3;1,1;15,8
2/09/2023 9:00;27,7;15;2,4;0;18;15,9;0,6;11,3;14,5;25,8;1,1;16,7
2/09/2023 10:00;29,2;16;2,4;0;19;17,9;0,6;9,4;15,1;24,5;1;17,9
2/09/2023 11:00;38,8;7;1,5;0;15;23,5;0,6;9,7;15,9;25,6;1,5;19,6
2/09/2023 12:00;36,9;19;1,9;0;23;36,8;0,6;7,1;15,8;22,9;1,7;21,6
2/09/2023 13:00;34;19;0,9;0;315;38,4;0,5;3,1;12;15,1;1,2;21,4
2/09/2023 14:00;33,9;15;1,8;0;305;39,4;0,3;1,1;3,8;5;0,8;22,3
2/09/2023 15:00;30,1;8;3,4;0;292;48,4;0,5;1,6;10,5;12,1;1,6;21,3
2/09/2023 16:00;26,9;20;4,4;0;298;41,8;0,5;1,6;10,9;12,5;1,6;18,8
2/09/2023 17:00;31,3;18;3,8;0;283;35,6;0,5;2;9,7;11,7;1,7;19,3
2/09/2023 18:00;30,8;18;3;0;329;26,1;0,5;0,9;12,6;13,5;1,4;15,9
2/09/2023 19:00;31;17;0,8;0;35;12,2;0,6;0,7;15,6;16,3;1,2;13,6
2/09/2023 20:00;30,4;13;0,7;0;314;0,7;1,1;14,8;24,8;39,5;1,2;12,8
2/09/2023 21:00;21,6;20;0,5;0;48;0,3;1,1;15,7;23,6;39,3;1,1;12,1
2/09/2023 22:00;24,2;17;1;0;319;0,7;1,8;43,7;23,9;67,6;1,2;11,9
2/09/2023 23:00;30,3;28;0,8;0;340;0,8;2,3;73,6;22;95,6;1,5;12,5
3/09/2023 0:00;0;40;1,1;0;324;0,3;2;61,3;21,4;82,7;1,3;12,1
3/09/2023 1:00;28;28;1,3;0;229;0,3;1,3;46,5;19,2;65,6;0,9;11,9
3/09/2023 2:00;40,8;28;1,2;0;281;0,3;1,1;43,2;16,1;59,3;1;11,8
3/09/2023 3:00;41,1;17;0,3;0;330;0,5;0,6;20,2;13,1;33,4;0,8;11,6
3/09/2023 4:00;29,6;14;1,1;0;257;0,4;0,5;23;11,4;34,4;0,7;10,8
3/09/2023 5:00;27,9;16;0,9;0;335;1,5;0,5;24,5;11,1;35,5;0,7;10,7
3/09/2023 6:00;30,4;0;0,9;0;302;1;0,5;29,3;11,3;40,6;0,7;11,3
3/09/2023 7:00;26,8;22;0,6;0;288;0,9;0,9;45,1;10,8;55,9;0,7;11,3
3/09/2023 8:00;34,2;20;1;0;0;4,6;0,8;33,6;17,2;50,8;0,9;14,3
3/09/2023 9:00;42,8;23;0,9;0;322;14,3;0,7;18,7;25,5;44,2;1,7;18,3
3/09/2023 10:00;31,7;30;1,7;0;317;19,5;0,7;10,6;23,3;33,9;1,8;17,7
3/09/2023 11:00;35,3;30;1,9;0;326;31,6;0,5;7,5;15,8;23,3;1,6;20,4
3/09/2023 12:00;30,8;12;2,2;0;151;30,1;0,2;1,7;5;6,7;0,8;20,4
3/09/2023 13:00;21,7;7;2,3;0;152;31,3;0,1;0,7;2,8;3,5;0,6;19,6
3/09/2023 14:00;15,8;4;1,7;0;175;31,9;0,1;0,9;2,9;3,9;0,6;19,6
3/09/2023 15:00;14;4;2,6;0;172;29,6;0,1;1,1;3,6;4,7;0,7;19,3
3/09/2023 16:00;10,4;7;2,1;0;247;33,8;0,1;0,9;2,5;3,5;0,7;20
